price,production_year,mileage,fuel_type,mark,model,fiscal_power
60000,2005.0,4999,Diesel,Citroen,Berlingo,6
75000,2011.0,119999,Diesel,Renault,Kangoo,6
100000,2018.0,199999,Diesel,Volkswagen,GOLF 4,6
90000,2017.0,19999,Diesel,Fiat,Doblo,6
162000,2012.0,129999,Diesel,Volkswagen,Touran,8
58000,2012.0,129999,Diesel,Peugeot,Bipper,6
62000,2013.0,149999,Essence,Hyundai,i 10,6
28000,1991.0,9999,Diesel,Peugeot,405,6
370000,2003.0,19999,Essence,Fiat,Palio,6
43000,1999.0,14999,Diesel,Renault,EXPRESS,6
197000,2014.0,84999,Diesel,Citroen,DS5,8
87000,2011.0,249999,Diesel,Renault,Kangoo,6
65000,2005.0,249999,Essence,Audi,A4,6
56000,1996.0,249999,Diesel,Mercedes-Benz,250,6
48000,2008.0,199999,Essence,Peugeot,407,6
63000,2012.0,139999,Essence,Peugeot,206,6
44000,1991.0,84999,Diesel,Peugeot,205,6
43000,2009.0,129999,Essence,Nissan,Micra,7
86000,2014.0,119999,Diesel,Dacia,Sandero,6
42000,1999.0,64999,Essence,Honda,CR-V,6
33000,1994.0,4999,Essence,Peugeot,106,6
78000,2012.0,129999,Diesel,Peugeot,Partner,7
50300,2000.0,79999,Diesel,Renault,Clio,7
250000,2011.0,109999,Diesel,Mercedes-Benz,Classe E,9
68000,2013.0,54999,Essence,Renault,Symbol,7
35000,1993.0,4999,Essence,Renault,19,6
50000,2012.0,79999,Essence,Dacia,Logan,6
108000,2011.0,109999,Diesel,Mitsubishi,pajero sport,9
68000,2010.0,249999,Essence,Peugeot,407,6
40000,2017.0,9999,Diesel,Dacia,Sandero,6
95000,2014.0,9999,Diesel,Fiat,Punto,5
38000,1993.0,349999,Diesel,Mercedes-Benz,190,8
70000,2010.0,79999,Diesel,Dacia,Sandero,6
145000,2015.0,39999,Diesel,Citroen,C4 CACTUS,6
70000,1993.0,14999,Diesel,Mercedes-Benz,190,6
690000,2015.0,64999,Diesel,Porsche,Cayenne,12
40000,2017.0,9999,Diesel,Dacia,Sandero,6
95000,2014.0,9999,Diesel,Fiat,Punto,5
38000,1993.0,349999,Diesel,Mercedes-Benz,190,8
70000,2010.0,79999,Diesel,Dacia,Sandero,6
145000,2015.0,39999,Diesel,Citroen,C4 CACTUS,6
70000,1993.0,14999,Diesel,Mercedes-Benz,190,6
690000,2015.0,64999,Diesel,Porsche,Cayenne,12
27000,1996.0,39999,Essence,Fiat,Uno,6
60000,2005.0,4999,Diesel,Citroen,Berlingo,6
125000,2012.0,139999,Diesel,Dacia,Duster,6
385000,2012.0,84999,Diesel,Audi,A6,6
79000,2004.0,159999,Essence,Mercedes-Benz,Classe C,15
90000,2004.0,29999,Essence,Volkswagen,GOLF 5,6
95000,2009.0,159999,Diesel,Mazda,BT-50,6
53000,2007.0,149999,Essence,Kia,Picanto,6
328000,2012.0,89999,Diesel,Audi,A7,11
82000,2006.0,159999,Diesel,BMW,Serie 5,12
37000,1992.0,249999,Diesel,Peugeot,405,6
125000,2012.0,109999,Diesel,Peugeot,508,6
165000,2011.0,99999,Diesel,Ford,Kuga,6
84000,2003.0,349999,Diesel,Hyundai,Santa Fe,6
115000,2013.0,169999,Diesel,Ford,Fiesta,6
38000,2006.0,94999,Essence,Volkswagen,Gol,6
55000,2011.0,84999,Essence,Peugeot,206,6
160000,2006.0,249999,Diesel,Mercedes-Benz,220,6
249000,2013.0,119999,Diesel,BMW,Serie 1,6
160000,2011.0,169999,Diesel,Audi,A3,8
30000,2003.0,249999,Essence,Fiat,Palio,6
115000,2011.0,149999,Diesel,Volkswagen,Passat,6
136000,2013.0,119999,Diesel,Citroen,Berlingo,6
180000,2011.0,159999,Diesel,Volkswagen,Tiguan,8
102000,2003.0,249999,Diesel,Mercedes-Benz,Classe C,8
600000,2017.0,4999,Diesel,Volkswagen,Tiguan,6
38000,2001.0,249999,Essence,Toyota,Yaris,6
150000,2014.0,119999,Diesel,Volkswagen,Caddy,6
70000,2005.0,24999,Diesel,Renault,Megane,6
73000,2006.0,119999,Diesel,Volkswagen,Polo,6
105000,2003.0,299999,Diesel,Isuzu,D-MAX,6
55000,2011.0,119999,Essence,Hyundai,i 10,6
82000,1999.0,299999,Diesel,Volkswagen,GOLF 4,6
70000,2006.0,129999,Diesel,Kia,Cerato,6
73000,2007.0,299999,Diesel,Renault,Laguna,8
77000,2007.0,139999,Essence,Audi,A6,6
75000,2012.0,14999,Essence,Fiat,Punto,6
89000,2009.0,169999,Diesel,Kia,Sportage,6
23000,1997.0,299999,Essence,Fiat,Uno,6
66000,2013.0,94999,Essence,Peugeot,206,6
87000,2011.0,249999,Diesel,Renault,Kangoo,6
89000,2009.0,179999,Essence,Honda,Accord,12
50000,2007.0,109999,Essence,Kia,Picanto,6
72000,2015.0,84999,Essence,Suzuki,Celerio,6
64000,2002.0,159999,Diesel,Volkswagen,Passat,6
42000,2002.0,74999,Diesel,Fiat,Palio,6
61000,2008.0,139999,Essence,Ford,Focus,6
45000,2002.0,249999,Essence,Skoda,Fabia,6
157000,2012.0,129999,Diesel,Mitsubishi,pajero sport,6
70000,2009.0,89999,Essence,Ford,Fiesta,6
175000,2016.0,44999,Diesel,Hyundai,Elantra,6
115000,2003.0,249999,Diesel,Mercedes-Benz,220,6
95000,2015.0,44999,Diesel,Ford,Fiesta,6
45000,2007.0,149999,Diesel,Peugeot,Partner,6
115000,2011.0,79999,Diesel,Hyundai,Santa Fe,6
55000,2013.0,109999,Essence,Dacia,Sandero,8
118000,2011.0,149999,Diesel,Renault,Scenic,6
114000,2016.0,39999,Diesel,Dacia,Sandero,6
39000,1999.0,9999,Essence,Suzuki,Grand Vitara,6
80000,2003.0,189999,Diesel,Mercedes-Benz,Classe E,12
38000,2008.0,129999,Essence,Kia,Rio,6
28000,2008.0,179999,Essence,Volkswagen,Polo,6
55000,2012.0,29999,Diesel,Citroen,Xsara Picasso,6
68000,2004.0,299999,Essence,Renault,Megane,6
50000,2003.0,249999,Diesel,Peugeot,307,6
132000,2011.0,249999,Diesel,Citroen,C5,8
55000,2013.0,119999,Essence,Dacia,Logan,8
60000,2005.0,189999,Diesel,Peugeot,407,6
60000,2008.0,139999,Essence,Toyota,Yaris,6
225000,2016.0,39999,Diesel,Alfa Romeo,Giulietta,8
83000,2012.0,189999,Diesel,Dacia,Sandero,6
40000,1999.0,139999,Diesel,Fiat,Palio,6
32000,1999.0,189999,Essence,Honda,CR-V,6
75000,2003.0,199999,Diesel,Land Rover,Freelander,8
98000,2012.0,39999,Diesel,Renault,Megane,6
83000,2013.0,129999,Diesel,Hyundai,i 20,6
98000,2016.0,34999,Diesel,Dacia,Logan,6
250000,2014.0,84999,Diesel,Volkswagen,Tiguan,8
290000,2013.0,149999,Diesel,Mercedes-Benz,220,9
115000,2011.0,99999,Diesel,Seat,Leon,6
120000,2015.0,79999,Diesel,Hyundai,Accent,6
110000,2012.0,189999,Diesel,Chevrolet,Cruze,8
85000,2011.0,64999,Diesel,Peugeot,206,6
75000,2014.0,74999,Essence,Peugeot,207,8
58000,2008.0,139999,Diesel,Dacia,Logan,6
150000,2015.0,54999,Diesel,Nissan,Juke,7
230000,2013.0,84999,Diesel,Audi,A3,8
59000,2008.0,119999,Essence,Peugeot,207,6
265000,2013.0,129999,Diesel,Volkswagen,CC,8
60000,2011.0,179999,Essence,Peugeot,206+,6
109000,2014.0,84999,Diesel,Dacia,Sandero,6
90000,2001.0,299999,Diesel,Mercedes-Benz,220,6
112000,2011.0,179999,Diesel,Peugeot,Tepee,6
69000,2015.0,129999,Essence,Hyundai,i 10,6
225000,2014.0,109999,Diesel,Volkswagen,Passat,6
225000,2015.0,89999,Diesel,Volkswagen,Passat,6
20800,2001.0,169999,Diesel,Fiat,Uno,6
180000,2013.0,99999,Diesel,Volkswagen,Caddy,6
140000,2016.0,44999,Diesel,Hyundai,Accent,6
75000,2007.0,149999,Diesel,Peugeot,307,6
116000,2015.0,79999,Diesel,Ford,Fiesta,6
84000,2008.0,199999,Diesel,Peugeot,308,6
55000,2008.0,159999,Diesel,Renault,Kangoo,7
47000,2007.0,129999,Essence,Kia,Picanto,6
125000,2013.0,109999,Diesel,Peugeot,508,6
68000,2007.0,109999,Diesel,Citroen,C3,6
62000,2011.0,119999,Diesel,Dacia,Logan,6
103000,2013.0,109999,Essence,Volkswagen,GOLF 6,9
78000,2013.0,109999,Diesel,Fiat,Punto,5
45000,1999.0,199999,Diesel,Volkswagen,Polo,6
83000,2015.0,74999,Diesel,Citroen,C3,6
250000,2014.0,39999,Diesel,Renault,14,8
125000,2016.0,79999,Diesel,Dacia,Duster,6
20800,2001.0,119999,Diesel,Fiat,Uno,6
150000,2010.0,9999,Diesel,Volkswagen,Passat,6
900000,2018.0,4999,Essence,Audi,RS3,11
110000,2009.0,129999,Diesel,Opel,Insignia,6
48000,2012.0,64999,Essence,Suzuki,Celerio,6
90500,2009.0,19999,Diesel,Hyundai,Santa Fe,6
108000,2015.0,59999,Diesel,Renault,Clio,6
26000,1991.0,249999,Essence,Renault,19,6
88000,2008.0,129999,Essence,Honda,Civic,8
44000,2000.0,159999,Diesel,Peugeot,Partner,6
63000,2007.0,249999,Diesel,Volkswagen,GOLF 4,6
85000,2008.0,94999,Essence,Nissan,Qashqai,11
30000,1996.0,349999,Diesel,Fiat,Uno,6
92000,2010.0,19999,Diesel,Ford,Fiesta,6
45000,2007.0,119999,Essence,Kia,Picanto,6
220000,2012.0,129999,Diesel,Volkswagen,Touareg,6
75000,2012.0,139999,Diesel,Dacia,Logan,7
68000,2015.0,99999,Essence,Hyundai,i 10,6
113000,2011.0,119999,Diesel,Dacia,Duster,6
85000,2004.0,169999,Diesel,Hyundai,Santa Fe,6
140000,2007.0,159999,Diesel,Mercedes-Benz,220,9
102000,2013.0,149999,Diesel,Renault,Kangoo,6
22000,1996.0,9999,Essence,Fiat,Uno,6
54000,2007.0,139999,Essence,Peugeot,307,6
125000,2008.0,149999,Diesel,Volkswagen,Passat,8
108000,2016.0,79999,Diesel,Peugeot,Tepee,6
120000,2013.0,79999,Diesel,Volkswagen,Polo,6
82000,2013.0,139999,Diesel,Renault,Kangoo,6
130000,2007.0,159999,Diesel,Volkswagen,Passat,6
61000,2006.0,159999,Diesel,Dacia,Logan,6
54000,2007.0,199999,Essence,Peugeot,407,6
290000,2015.0,89999,Diesel,Mercedes-Benz,Classe A,9
73000,2015.0,64999,Diesel,Fiat,Doblo,7
109000,2011.0,129999,Diesel,Peugeot,508,6
165000,2008.0,19999,Diesel,Volkswagen,Touran,6
52000,2004.0,189999,Essence,Honda,Accord,6
67000,2003.0,249999,Diesel,Volkswagen,Bora,8
148000,2017.0,24999,Diesel,Renault,Clio,6
80000,2016.0,79999,Diesel,Dacia,Logan,6
69000,2008.0,199999,Diesel,Renault,Kangoo,6
44000,2000.0,199999,Essence,Honda,Civic,9
60000,2001.0,44999,Diesel,Mercedes-Benz,270,6
83000,2012.0,159999,Diesel,Renault,Kangoo,6
42000,2005.0,149999,Essence,Kia,Picanto,6
65000,2007.0,249999,Diesel,Citroen,Berlingo,6
140000,2017.0,24999,Diesel,Renault,Clio,6
120000,2014.0,79999,Diesel,Citroen,Berlingo,6
84000,2006.0,249999,Diesel,Renault,Megane,6
82000,2012.0,89999,Diesel,Peugeot,206,6
47000,2002.0,24999,Diesel,Citroen,XSARA,6
108000,2016.0,24999,Essence,Fiat,500,6
115000,2015.0,109999,Diesel,Volkswagen,GOLF 6,6
50000,2007.0,119999,Essence,Kia,Picanto,6
145000,2009.0,249999,Diesel,Volkswagen,Touareg,10
63000,2009.0,159999,Diesel,Dacia,Sandero,6
53000,2002.0,39999,Diesel,Peugeot,306,6
123000,2016.0,74999,Diesel,Renault,Clio,6
66000,2012.0,69999,Essence,Hyundai,i 10,6
112000,2015.0,34999,Diesel,Ford,Fiesta,6
85000,2008.0,169999,Diesel,Peugeot,407,8
108000,2007.0,199999,Diesel,Toyota,RAV 4,8
220000,2013.0,74999,Diesel,Volkswagen,PASSAT CC,6
125000,2012.0,109999,Diesel,Citroen,Berlingo,6
195000,2014.0,74999,Diesel,Volkswagen,CC,8
79000,2016.0,19999,Essence,Dacia,Sandero,6
26000,1991.0,249999,Essence,Renault,19,6
109000,2008.0,179999,Diesel,Alfa Romeo,159,6
53000,2001.0,129999,Essence,Honda,CR-V,6
147000,2010.0,169999,Diesel,Mercedes-Benz,220,6
70000,2006.0,9999,Diesel,Peugeot,407,6
160000,2011.0,129999,Diesel,Renault,Latitude,8
118000,2013.0,149999,Diesel,Dacia,Duster,6
70000,2004.0,159999,Diesel,Renault,Megane,6
51000,2005.0,129999,Diesel,Volkswagen,PARATI,6
192000,2016.0,54999,Diesel,Citroen,C4 Picasso,6
45000,2004.0,39999,Diesel,Peugeot,Partner,6
70000,2013.0,119999,Diesel,Peugeot,Bipper,6
180000,2018.0,4999,Diesel,Fiat,other,10
137000,2015.0,49999,Diesel,Peugeot,308,6
65000,2012.0,94999,Essence,Hyundai,i 10,6
45000,2000.0,179999,Diesel,Renault,Kangoo,6
60000,2011.0,24999,Diesel,Peugeot,Partner,6
52000,2009.0,139999,Essence,Kia,Picanto,6
159000,2017.0,19999,Diesel,Peugeot,2008,6
95000,2015.0,14999,Diesel,Renault,Clio,6
69000,2006.0,299999,Diesel,Peugeot,407,6
60000,2007.0,34999,Essence,Peugeot,307,6
49000,2003.0,19999,Diesel,Mercedes-Benz,270,6
24000,1996.0,24999,Essence,Fiat,Uno,6
129000,2015.0,109999,Diesel,Renault,Kangoo,6
105000,2015.0,79999,Diesel,Fiat,Punto,5
45000,2001.0,159999,Essence,Toyota,Yaris,6
25000,1997.0,299999,Diesel,Fiat,Uno,6
95000,2014.0,129999,Diesel,Dacia,Dokker,6
96000,2014.0,129999,Diesel,Dacia,Dokker,6
87000,2014.0,169999,Diesel,Dacia,Dokker,6
29000,1996.0,29999,Essence,Fiat,Uno,6
63000,2008.0,199999,Diesel,Dacia,Logan,6
98000,2005.0,189999,Diesel,Mercedes-Benz,280,11
320000,2017.0,9999,Diesel,Alfa Romeo,GIULIA,9
180000,2014.0,79999,Diesel,Volkswagen,GOLF 7,6
43000,1997.0,169999,Essence,Mercedes-Benz,230,11
50000,2003.0,24999,Essence,Renault,Clio,6
85000,2007.0,89999,Diesel,Citroen,Jumper,6
142000,2014.0,69999,Diesel,Peugeot,308,6
93000,2012.0,74999,Diesel,Fiat,Punto,6
148000,2015.0,74999,Diesel,Ford,Focus,6
40000,2002.0,39999,Diesel,Fiat,Punto,6
120000,2017.0,19999,Diesel,Citroen,C-Elysée,6
175000,2011.0,119999,Diesel,Ford,Kuga,8
68000,2013.0,99999,Essence,Hyundai,i 10,6
98500,2013.0,119999,Diesel,Dacia,Sandero,6
45000,2002.0,149999,Essence,Renault,Clio,6
130000,2009.0,129999,Diesel,Hyundai,Santa Fe,6
60000,1992.0,349999,Diesel,Mercedes-Benz,190,6
117000,2012.0,159999,Diesel,Skoda,Octavia,8
75000,2005.0,249999,Diesel,Mercedes-Benz,Classe E,13
50000,2009.0,119999,Essence,Kia,Picanto,6
75000,2007.0,99999,Diesel,Ford,Fiesta,6
28000,2008.0,64999,Essence,Suzuki,Maruti,6
30000,2005.0,119999,Essence,Volkswagen,Gol,6
64000,2008.0,199999,Diesel,Renault,Kangoo,6
32000,2001.0,79999,Essence,Fiat,Uno,6
28000,1997.0,349999,Essence,Fiat,Uno,6
85000,2013.0,149999,Diesel,Fiat,Doblo,6
28000,2002.0,34999,Diesel,Fiat,Palio,6
58000,1995.0,14999,Diesel,Renault,19,6
88000,2009.0,129999,Diesel,Peugeot,207,6
95000,2013.0,69999,Diesel,Dacia,Sandero,6
125000,2014.0,149999,Diesel,Dacia,Duster,6
93000,2009.0,189999,Diesel,Citroen,C5,6
58000,2003.0,199999,Diesel,Renault,Vel Satis,9
85000,2008.0,64999,Essence,Suzuki,Swift,6
54000,2005.0,299999,Diesel,Ssangyong,Rexton,6
26000,1994.0,129999,Essence,Peugeot,106,6
49000,2003.0,14999,Essence,Citroen,C3,6
37000,1998.0,44999,Diesel,Renault,Laguna,6
55000,2008.0,109999,Essence,Chevrolet,Captiva,6
135000,2008.0,169999,Diesel,Hyundai,Santa Fe,9
22000,1991.0,44999,Essence,Renault,19,6
79000,2006.0,179999,Diesel,Ford,Focus,6
75000,2012.0,24999,Essence,Peugeot,207,6
90000,2005.0,179999,Diesel,BMW,X5,12
28000,1995.0,249999,Essence,Peugeot,306,6
82000,2013.0,189999,Essence,Hyundai,Accent,6
43000,1993.0,14999,Diesel,Peugeot,205,6
48000,2003.0,299999,Diesel,Citroen,XSARA,6
210000,2015.0,99999,Diesel,Volkswagen,GOLF 7,6
85000,2008.0,99999,Diesel,Toyota,Auris,6
170000,2014.0,19999,Diesel,Hyundai,H-1,6
72000,2014.0,14999,Diesel,Dacia,Logan,6
68500,2004.0,299999,Diesel,Toyota,Corolla,6
53000,2007.0,199999,Diesel,Ssangyong,Kyron,6
195000,2014.0,109999,Diesel,Nissan,Qashqai,6
38000,1999.0,139999,Essence,Fiat,BRAVA,6
39000,2002.0,349999,Essence,Mitsubishi,lancer,6
82000,2001.0,299999,Diesel,Volkswagen,GOLF 4,6
115000,2012.0,89999,Diesel,Hyundai,i 30,6
62000,2010.0,119999,Essence,Peugeot,206,6
107000,2008.0,89999,Diesel,Volkswagen,Golf,6
86000,2006.0,249999,Diesel,Citroen,C4,6
79000,2003.0,199999,Diesel,BMW,Serie 3,6
200000,2014.0,149999,Diesel,Hyundai,ix 35,8
195000,2014.0,69999,Diesel,Volkswagen,Tiguan,6
31000,1991.0,249999,Diesel,Renault,Clio,7
54000,2008.0,189999,Diesel,Dacia,Logan,6
200000,2012.0,84999,Essence,Porsche,Cayenne,6
130000,2016.0,59999,Diesel,Renault,Clio,6
120000,2012.0,94999,Diesel,Peugeot,Tepee,6
72000,2008.0,159999,Diesel,Peugeot,207,6
55000,2009.0,169999,Essence,Peugeot,407,6
30000,1999.0,29999,Essence,Renault,Clio,6
75000,2000.0,299999,Diesel,Volkswagen,GOLF 4,6
73000,2006.0,24999,Diesel,Renault,Kangoo,6
66000,2006.0,109999,Diesel,Citroen,C3,6
90000,2015.0,19999,Essence,Hyundai,i 20,6
63000,2008.0,19999,Essence,Volkswagen,Polo,6
85000,2010.0,89999,Diesel,Ford,Fiesta,7
109000,2010.0,129999,Diesel,Chevrolet,Captiva,6
56000,2006.0,89999,Essence,Daihatsu,Terios,9
50000,2012.0,59999,Essence,Geely,LC,6
25000,2001.0,169999,Diesel,Fiat,Uno,6
88000,2015.0,39999,Diesel,Dacia,Logan,6
128000,2008.0,249999,Diesel,Volkswagen,GOLF 5,6
109000,2010.0,179999,Diesel,Opel,Insignia,8
50000,1998.0,299999,Essence,Toyota,Corolla,6
80000,2014.0,54999,Diesel,Citroen,C4,7
295000,2014.0,84999,Diesel,Mercedes-Benz,Classe GLA,8
67000,2012.0,119999,Essence,Hyundai,Grand i10,6
137000,2009.0,149999,Diesel,Volkswagen,GOLF 5,8
350000,2013.0,59999,Essence,Ford,EXPLORER,6
80000,2016.0,49999,Essence,Hyundai,i 10,6
70000,1999.0,299999,Diesel,Mercedes-Benz,Classe E,6
69000,2012.0,44999,Essence,Peugeot,206,6
80000,2007.0,99999,Diesel,Mitsubishi,other,5
70000,2005.0,199999,Diesel,Toyota,Corolla,8
39000,2001.0,29999,Essence,Seat,Cordoba,9
120000,2011.0,49999,Diesel,Ford,Fusion,7
92000,2003.0,299999,Diesel,Volkswagen,GOLF 4,6
100000,2009.0,129999,Diesel,Ssangyong,Actyon,6
43000,1998.0,24999,Essence,Fiat,Punto,6
52000,2005.0,109999,Essence,Peugeot,206,6
115000,2013.0,249999,Diesel,Peugeot,301,6
245000,2011.0,199999,Diesel,Mercedes-Benz,Classe E,9
29000,1996.0,249999,Essence,Fiat,Uno,5
94700,2015.0,9999,Diesel,Citroen,Nemo,6
53000,2003.0,249999,Diesel,Citroen,C3,6
22000,1994.0,24999,Essence,Peugeot,306,6
62000,2006.0,19999,Diesel,Peugeot,407,6
77000,2014.0,79999,Essence,Citroen,C1,6
36000,2003.0,199999,Essence,Renault,Scenic,11
99000,2005.0,149999,Diesel,BMW,Serie 5,6
30000,2005.0,109999,Diesel,Fiat,Uno,6
65000,2002.0,249999,Diesel,Peugeot,307,6
26000,1998.0,109999,Essence,Renault,R5,6
115000,2010.0,169999,Diesel,Citroen,C4 Picasso,6
65000,2007.0,24999,Diesel,Peugeot,Partner,6
55000,2007.0,249999,Diesel,Citroen,Berlingo,6
64000,2010.0,249999,Diesel,Renault,Kangoo,6
50000,2000.0,159999,Diesel,Peugeot,205,6
115000,2008.0,109999,Diesel,Volkswagen,Passat,6
34000,2007.0,49999,Essence,Dacia,Logan,8
70000,2007.0,249999,Diesel,Seat,Ibiza,8
64000,2000.0,29999,Diesel,Volkswagen,Bora,8
77000,2016.0,39999,Essence,Hyundai,i 10,6
63000,2011.0,99999,Essence,Renault,Twingo,6
65000,1999.0,299999,Diesel,Volkswagen,GOLF 4,6
63000,2002.0,179999,Diesel,Renault,Megane,6
130000,2012.0,59999,Diesel,Hyundai,i 30,6
100000,2009.0,129999,Diesel,Ssangyong,Actyon,6
145000,2013.0,4999,Diesel,Skoda,Superb,8
90000,2005.0,249999,Diesel,Volkswagen,GOLF 5,6
235000,2015.0,54999,Diesel,Audi,A4,8
80000,2008.0,109999,Diesel,Ford,Fiesta,6
42000,2007.0,299999,Diesel,Dacia,Logan,6
49000,2001.0,29999,Diesel,Peugeot,206,7
42000,2005.0,249999,Essence,Peugeot,407,6
560000,2005.0,19999,Diesel,Peugeot,Partner,6
75000,1997.0,349999,Diesel,Mercedes-Benz,250,6
160000,2009.0,149999,Diesel,Hyundai,H-1,6
38000,2007.0,169999,Essence,Hyundai,Atos Prime,6
39500,1992.0,9999,Diesel,Citroen,C15,6
58000,2006.0,159999,Diesel,Peugeot,207,6
55000,2003.0,299999,Diesel,Volkswagen,Polo,8
62000,2005.0,199999,Diesel,Kia,Sorento,6
123500,2016.0,99999,Diesel,Dacia,Duster,6
105000,2011.0,179999,Diesel,Renault,Master,6
32000,1996.0,169999,Diesel,Peugeot,306,6
185000,2013.0,179999,Diesel,Toyota,RAV 4,6
52000,2008.0,4999,Diesel,Kia,Cerato,6
42000,1993.0,54999,Diesel,Volkswagen,GOLF 2,6
59000,2009.0,119999,Essence,Kia,Picanto,6
39500,1992.0,24999,Diesel,Citroen,C15,6
58000,2010.0,249999,Essence,Dacia,Logan,6
65000,2000.0,39999,Diesel,Peugeot,Partner,6
205000,2011.0,139999,Diesel,Volkswagen,GOLF 6,8
12200,2013.0,129999,Diesel,Citroen,Berlingo,6
59000,2004.0,249999,Essence,Toyota,Corolla,6
98000,2001.0,179999,Diesel,Mercedes-Benz,220,6
28000,1991.0,249999,Diesel,Renault,19,6
65000,2000.0,34999,Diesel,Peugeot,Partner,6
120000,2013.0,74999,Diesel,Peugeot,308,6
600000,2004.0,19999,Diesel,Peugeot,Boxer,6
25000,1997.0,29999,Essence,Fiat,Uno,6
66000,2008.0,24999,Essence,Mazda,3,6
55000,2005.0,29999,Diesel,Citroen,C3,6
27000,1997.0,19999,Diesel,Seat,Toledo,6
180000,2016.0,34999,Diesel,Hyundai,H-100,6
83000,2008.0,89999,Essence,Toyota,Corolla,6
82000,2008.0,189999,Diesel,Toyota,Auris,5
82000,2013.0,14999,Diesel,Dacia,Logan,6
65000,2011.0,129999,Diesel,Dacia,Sandero,6
105000,2008.0,179999,Diesel,Volkswagen,Caddy,9
240000,2016.0,44999,Diesel,Kia,Sportage,6
56000,1999.0,299999,Diesel,Renault,EXPRESS,7
42000,1997.0,349999,Diesel,Volkswagen,Vento,8
189000,2016.0,39999,Diesel,Volkswagen,Caddy,6
125000,2015.0,84999,Diesel,Renault,Clio,6
110000,2008.0,299999,Diesel,Volkswagen,Caddy,8
40000,1996.0,299999,Essence,Honda,Civic,9
38500,1995.0,159999,Diesel,Renault,Laguna,8
139000,2016.0,74999,Diesel,Dacia,Duster,6
53000,2000.0,24999,Diesel,Renault,Clio,6
52000,1991.0,34999,Diesel,Volkswagen,Jetta,6
73000,2014.0,54999,Diesel,Dacia,Sandero,6
140000,2010.0,139999,Diesel,Volkswagen,Caddy,6
37000,1996.0,29999,Diesel,Fiat,Uno,6
89000,2009.0,169999,Diesel,Ford,Focus,7
110000,2011.0,69999,Diesel,Dacia,Duster,6
95000,2016.0,29999,Diesel,Volkswagen,GOLF 6,6
70000,2000.0,249999,Diesel,Volkswagen,Bora,6
70000,1997.0,189999,Diesel,Mercedes-Benz,220,6
83000,2013.0,94999,Diesel,Peugeot,206,6
52000,2006.0,139999,Essence,Ford,Fiesta,6
58000,2006.0,299999,Diesel,Dacia,Logan,6
53000,2006.0,109999,Essence,Infiniti,G35,6
22000,1997.0,39999,Essence,Hyundai,Accent,6
83000,2009.0,19999,Diesel,Kia,Carens,8
120000,2007.0,299999,Diesel,Toyota,Prado,12
373000,2015.0,34999,Diesel,BMW,Serie 4,8
73000,2012.0,189999,Diesel,Renault,Kangoo,6
35000,2004.0,129999,Essence,Fiat,Siena,6
170000,2015.0,249999,Diesel,Citroen,Jumper,9
55000,2011.0,99999,Essence,Kia,Picanto,6
97000,2009.0,139999,Diesel,Toyota,Corolla,6
32000,2002.0,189999,Essence,Honda,Accord,11
35000,1996.0,299999,Essence,Renault,Megane,9
55000,2008.0,149999,Essence,Hyundai,i 10,6
40000,2007.0,99999,Essence,Hyundai,Atos Prime,6
15000,1992.0,74999,Diesel,Nissan,Patrol GR,13
96000,2010.0,249999,Diesel,Opel,Insignia,6
88000,2009.0,159999,Diesel,Volkswagen,Polo,6
30000,1992.0,349999,Diesel,Fiat,Uno,6
153000,2011.0,169999,Diesel,Volkswagen,GOLF 6,6
59000,2008.0,149999,Essence,Peugeot,207,6
78000,1991.0,299999,Diesel,Mercedes-Benz,190,6
18000,1992.0,24999,Essence,Peugeot,309,6
55000,2009.0,129999,Essence,Kia,Picanto,5
70000,2001.0,249999,Diesel,Mercedes-Benz,220,9
47000,1999.0,19999,Diesel,Fiat,Palio,6
50000,2005.0,349999,Diesel,Citroen,Berlingo,7
60000,2009.0,179999,Diesel,Citroen,Berlingo,6
56500,1993.0,249999,Diesel,Volkswagen,GOLF 3,8
80000,2011.0,54999,Essence,Skoda,Fabia,6
55000,2009.0,149999,Essence,Renault,Symbol,7
62000,1998.0,299999,Diesel,Volkswagen,GOLF 4,8
56000,2010.0,79999,Essence,Honda,Vigor,6
77000,2000.0,299999,Diesel,Volkswagen,GOLF 4,6
130000,2015.0,74999,Diesel,Renault,Clio,6
37000,1998.0,24999,Diesel,Volkswagen,Vento,8
55000,2002.0,249999,Diesel,Renault,Kangoo,7
90000,2016.0,19999,Essence,mini,cooper,6
255000,2011.0,139999,Diesel,Land Rover,Range Rover Sport,12
65000,2012.0,109999,Essence,Peugeot,206,6
38000,1999.0,189999,Essence,BMW,Serie 5,6
85000,2012.0,69999,Diesel,Fiat,Doblo,6
85000,2011.0,24999,Diesel,Renault,Kangoo,6
25000,2007.0,14999,Essence,Chery,QQ,6
790000,2008.0,109999,Diesel,Kia,C'eed,6
80000,2008.0,249999,Diesel,Chevrolet,Captiva,6
71000,2011.0,349999,Diesel,Dacia,Logan,6
95000,2010.0,169999,Diesel,Renault,Kangoo,6
40000,2008.0,89999,Essence,Chevrolet,Epica,6
48000,2008.0,159999,Essence,Citroen,C3,6
140000,2011.0,44999,Diesel,Alfa Romeo,Giulietta,6
62000,2010.0,4999,Diesel,Peugeot,Partner,7
90000,2014.0,84999,Diesel,Dacia,Sandero,7
99000,2008.0,4999,Diesel,Seat,Leon,8
